wallet_address,3LH7pDMG6maRkpHfQdN6hV36D6geFckDp7vTNDYTpump,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,8sxdRtLdtaYdHis1VSkCJoZUNVZXiaEKEUomzPRTpump,A4GoNqSZTvX4sSnRE1wFjEkemWm8jmbHhLgyCBAkpump,BPuNpj7eqg8R2z8jGxJqWZqxqoVritGsFpHTsNLHpump,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5
9iRajH4bfphqb2WPywxhCz3TjsJHZ1jQ8wosSWqRWf6D,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9iSAEzWM38aoe6CUefHDAW1CZ8BoivkMPtyquRJwe3sJ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9iU8dj5fpSzZWF9V9uaQ9C3YNCVAAiui7DbE6rd6wYD3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9ieJ9uQpEDpLircQRJjoeh8RfjL9kzYLN9zN3rLSgktv,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9io4kxsCBWWJP1G3kEZzsujPBMgKjAMr136GWMhKuTRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9j4KQAfyvpHjT9p3xWmiKTWxRUVwbJPaUrb7VWZXyAS5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9j4pz3JUFXR538Z2HVwzi5meeL4r8SGNRS1tEqrhsS1M,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9j53Z6bejUaAxJCEC64BbxozLPuvsuAFsr6iqWKKDvaw,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9jR128ufXtL2LWBB9rj3N68oYR5R4icjaaCC2B4vdpcQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9jVANTw2xZ8V2gFD3jrZ3u6esRdXF2urCvJPKf4fMr2H,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9jdEWHro2xDuBgBkXfkcFkD8cL7ngjBL8VAbjFedsAij,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9jdoCqotgDGAqL2rrwaesBQBGWRmnaQ8cFxBBcbfPkQ7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9jydYPb5PKFg2JpfonxmP6bwugCgWQfE13ZGiPdXUkBF,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9k4dYaJehNAszAUH5P2oHjWitcNoAXovCaGPwjXfk4kd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9kW9nGW67Yjou2WY1vY6uqqoFJA9ePreSmHZStnvftGC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9knPxTiqRrsPZvVyCdzBJmdtrj4TuiKBPF6KmnNijhrw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9kqxuvmWGTjas1GLcRzuhG3ikKFD7wBdQjoo4i431Ao5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9m5WHSiNThmd6qru2S7kBKJzHpRyVvBZeFTvMNwgpiLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9m7zSVfWu9jvKUToBhu5Lc5z5SsAMR9KYtDQaT2JDZYC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9m87fCavVUk3kDiinZLZkAzUUAHBSWifrjErjefw2Tqs,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9mRnV2HbWh7zC9rwPcveTh6YafVH5ChEja8WftKXUS9P,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9mUh8koWAWyPc4AzN9LZFWiHAYB3MMMQdthENMcw7cFC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9mYtczHWfiHp5AVXpo9CfXzG6dQAGbAa1s4sUmeYvXKX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9mkiMtcZ5RGwyo7nNV66Uu1sGnNkNhmbMs8ztifgKch7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9n2snLwz6gkpwEJUGGFeLXAzL1EeXQHFnmTBy6i97dvn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9nBfG3bWMpwc8hq4MCJQmHkr97KU78U5zn1eYrueXCt7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9nMGLVox2AAsD4pUcEfdNZeYzTMDbgqEMVJbyq6aFgqL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9nQz1bRNkTLYFqm6o3RGrnQJsthrNfTETYyhx74NuFGn,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9oFiJiLRfFjKMfrx8nryPVSTLVZtDqd6gDsHPgQQVT8x,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9oXRiXkV4WxZtXBgBEtdXCWJsGGRZ8sPvFCdYgWJZ9g8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9oiGdWYXzFdEayEdoK3edCMV5Z1xujksjtZ5jbn3UiPp,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9os5b6tktLQC9bheUVuAVEYfkzJsZxRzdFoWHRqMoW82,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9p2wZymew3Pk1LNkgrTLPqb2srZdg4HoEK6VA2kgyzT9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9p78qXrd6yJChm1JDXcgUvXBJQPY9seCivgsHYDijkt7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9p9jvnpnMDNhGNpEHwWYUyVy99SWbskfdcrMfP4GN6J6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9pB7rkbRwPBrStkvtwZYWJM8NpVZg8wSRsT3xHmVjhFe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9pNj45mHUSwrhmascqtbZwdjKB3iP3oiwqtfR1Uq4YnQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9pQczYaWdGzcJdSQ88ZFsGq2bXVxCXGxztDWTgb5X8Ky,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9pdTaCcJYn3yLRHsnfaBMBTv9dPf4diCF3PneXFpZkn,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9pdZVvJaXK2ZFWKQG3pzbyuPujRTbMvZEnmi9VqbfRVj,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9q3ZUaA7u7dHbcsb56NvxA5bghhP5xuTDX4tfqBcwA1g,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9q667SDd7s5rLWRWaySH6Qx7fiPi1keXtH7mZdHWJZVB,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9qAEPdrvpYdVfXLQqATYQrnVrpGhG79hR1XM781AxFBc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9qyrLEEvaPrkhZaWN7Sy3ghsxshLT9jYo3NnfHZuvYqJ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9r475SMG8p2ZtFtbKVgW5od2JkuqgwFyaydSH1wQwyWV,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9rCKfWGGjvXwTwMhkgxrsrmQLoAUGAeqqtxqqVPmatVa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9rTivnoUA5uaRQ1oGhX3BHGwp3kXj9JDdDhH7L4BkKSq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9ryQWDNKiKSuGuZXSHombhAVvtJ6cKL4XQHDgLZh7zR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9rzG7HJJySyp1HXexXznZgrxYyEsktNeJmUREDtGvogY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9sUawDYTi7aH9qE3vQyEtU1ocjdhZ9ihvs8i6HndYSv4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9sVit7CkJL6H6coi1xJCLBnyLWHWXuaSciZN4e8qR7QL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9scikfNmYsRyPwuEux8LaHNB5d1b8Lv4gRzMcpQ3HwEi,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9sqikPML4YdNgfTz7GRwANstWRZ6dHjmQTAh7269k5a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9ssN2iJaiDZMUvpv2o4AJk3FjBHYUrBzaDU78fezTXy2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9suQdL12VQfThDsBX8zHKZsoeaLrbKsgXn2atKSFW4NW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9tTJNib5wD3dS7XVAuXVFX52cCT9eCEDiwycmHbeFnTi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9u29VyeejibVDyYKsHt4xLWQuezq3cjeczAxdqRBv87i,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9uEFQUxFFfWHcME9gtxWfRxJ6ui5DsJgsTHHZAyz3NLy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9ugdqhj6oQL3x6cS1zswrpvkaTDuZvbPbC6dwty1dqAi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9upHdb4nRtsG3i1tmrwjzBWXnLmitSUHmzobqugC1Nhc,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9v5V6EPZLvED8oC6eGEKWfTYVRHVqBqysWpWCxvh4esg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9v6qKWeruqj1JWtMwSHWWNNZne5yuV4YzHwkhgpGHJtJ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9vPe2xzTqz6yphfW3gkRAFwgBeS1GTzbrAmY8cBdb6iT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9vR3XoikMJsZEvWMKQSehoG1gbSo1gVMtDEedsLcFN2z,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9vSzoynGoQRoHw6TfyfVP356qhVqbsNdRDs6kb4aaLjP,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9vYduGuy3EyzU247qMkaLuW1oGfW2StHSTZ8xyu5Jfpi,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9varjbaF7q2vb25cppvEKniXYh9GCSAzCAnQNbWnVLK2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9vemtch3y6GswVgobYjX6CcvXYzs2wv8CFFL73j4ytkt,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9vtgWx3kU5wJFttaPiU9fqmgSJg5JFuJ34MMstRpgmoX,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9wEQmjNA9KtLFMPSN7STMFqYKxuRFZ1Lc5zuW9e8sDTr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9wimuJr6t6WRH3XJoMGcWjjVabkaepRQxCsL6dh6V8Qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9wkiooFCCZFBgoAy4fmmzfZpKTEkUZk4oCmw9DbRCDgX,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9wvCug3bufDPvzs4B2jWSoijPktyrm4Tm7hUwjGZSRSg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9wwNBBrQ4UwyNS6RqzFD5N7PYEMU7tsTFS5tNEdqey1P,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9xaQ3jPuaRC5KaNkov7Lw6Bq1gKjRp4wD67v6pK1MdK1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9xgodU88MR5h7sMXvU1x2TQJRkTdb8cr3bPemmM7PBMn,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9xunUY6aMw49FkPK89WpZhfszubpxpuqaSFFiGmVPjMz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9yAjA4YhYb1LR3ZFPmPtYKN35zYnLmNJKkkAy7oVxpcW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9ynCcmf5WyQ6gJzEMGnVUSnM1sH8XfsvN55yeuGECbjz,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9zAKsU2DapVjuW9BFmGZeJ9WxeNoHK2qZ8A5Vah2an4j,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9zJHbuSNiY3yMo7q9UdbxBAU6vShKz2NzV6p5MfRyMU,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9zQVYhTk9AFKYGxQTsXVWNLByvKthTeV26uuKRpDpwEx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9zSJdXFNCNqqTMofQz7ioZ9uoEZ5Una62UvXhq2eR6ka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9zSY4iySZTkydJnTmsG48qhEWZNBUWukuWK8iLDLnkMT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9zZfpZ7LU59G9Kdewi6S86xzYoGc1ENivFgkfkpZgvFQ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9zZgFWDqPcwn5rBZL5e4Z4366cbYd8L5fM9Lz3nFufnL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9zimUgKbNd3NFipxksZPqkabo7bWLnTphr5s8UDnhQoq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9zrY43AvHbzsRCHPdNZS8L2YGNbuTSUqTPubxvZxjLRY,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A17ifcqjbGdeje1dQZXBe5ncBCB7XpQG9F22aE1SrDvy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A1anH99Pg4QpJm66DMVvTazBhc6B5dB9EZThJJXi8SME,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A1rbRNdKTADau5Nmwr7Wc5ciwXWcvNhoHqzeM8GN4coy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A24c17sjhF5G2iHNjvH66vMZJ5GhBk2LdmWgANwqWA7J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A29DzkWim6tdaN4TKVzG8iE6u8dMwERuWro7ivuW3L6o,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A2L6MMnbQWc4zEnD7UtbPtaTdgmhkYcwhHJuQHuNqWiv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
A2Q9faLageNfiEPXv2zG2Y46w3bLvkAzQ9RZ3GyH2MA1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A2cDhjXqKbvjPc6ncNR76S4cFpLnzwpkqQVAVuBPtBQu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A2f7q12JY2GcrZMqJB7ejAPiDeUUTFvjhDZvCMycxKuq,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A2p83G1FXGHnXGwtWq32VoteoFNRd1m1ZZr9fJ1M6uXG,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2uHyuBqxAPkNbt4uZhfYDqo4Txx3BKCn2TVKNQD9NNr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A2vkuASMaWageEoBduyBWh6KUZQ7eoZZ3ffg37DAS2h4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A31YszE8G3eW1izeDAMYGJAoQH5gF2gjAgZeYN6qinPu,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A38tETRC3wqKLBT1srpnRDgXEVXvwriUEzRnacj8V2LH,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A3D5awDqPJBeHE9wqYEeZDMh1jjq8Ju1WxvLSoQUfArE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A3MVKesViauZYMTAs6rWD45EdX1hhQBpGuMwAT7ftMhN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3nuXDNTVh21TBKB2WxRvawhHFmMpCKzuB1fCMPfjUZd,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
A4N75FAWsDfE43BYG8qvAVK7tugf8Z1mXd3y5jWHAa5T,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A4bWgRsr4BVqqNwdYnHcHVE3ikfbUMR8iva2ruFxdHdC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A4fvH7iytAfsv2cxXkNMjPxcah7Tag3rF2tkCSqpL8iv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A4koRYH14iH35wAFY74jecm8RfAyCjzcQFenjnx6Fh51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A57Nya3DkBYFwUHECaqthsJ6RZ2AAonAgrWTbC1SpdWQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A5b9E9epkf2oeSvVoB4aQdgDnhbJzAacYQMS4NmHfQDH,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5gbTKEgiRF81PiVc1AiGivASyiiwhVCMbzvtLqa81Qf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A5jzHK2XJZkNY5PpjbmQZDhAuBpm6ez5mcjcJ5fUx69f,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A5us1p61jTvDnQKxSaZznEY6Qrzv1cyKj7NLsVWifgzU,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A6AQBAHBAMLfLAp8Fc2mHePdBUHWsetMGmRh21oHf865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A6Dpt4FVxoPFTqo7i2kTBoSXtjHHngUcfiNNdXPLEtiS,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
A6GumPUqXiHrVaCp9kCE4FujatMfePXtBUWhqDCVkXSu,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6Vp2TbnZrjYHuV1727AFk2Rws7Qutp2HFTHWQRV5crC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6X1KdDW3LbmKQQgsLZSqpWP8DiAopyV19mRvnw1qZAK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A6XrhJf5pAyMJo7j4n8mwNvpmE4sCYwdNm22shzVE9EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A6qxSn9NBjQivoGqdY4yo3zUuPVN6UH4dXRJgUc3qsFD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
A7MkT8wXPubU6zyC2mqxuZYgzQ4CeXgs2yLEzH1xxqY5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A7S4N1QFpm3S6tPphpEq864t2Nm4u9CQ6evAWQ1c6Pu3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A7a18LmXMqaTucuWZ749KR5dHrUAN7929hM1zdrhfoKL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A7gZ11mHvHq38XBKo2CsWrXkGpecMLDc6jwdcdX2R5o2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A7kM3rnK4dPHm72bfMzbwyegNGxPY4K3NELs32qCyXVz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A7w4ZKoS93nBqg3iB2ZRtqh81fHzJjthcReWA1MV7tG3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A8risY1eJ3yeE7cvvTY7TLd5HgUHPvH8MiGfTAxn2GbE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A8uqxjqXG6ZHxDNfWEcTkESwBvoNRBBmvUSJVx733ZQJ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A8vK3js1edbg6bZP7iGVfWsFmdkLwReh7yfayXHp7TzX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A9AG2vCSVD1Ugs7fZ3UGccG8gAgDXhy5a7J9fCYjM4D9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
A9CYDXm23UagDkbRnv2NYYuj8FvHQXn52WnFiXoA9woz,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A9RQAtsfq7zBdrtjx1uDr2wCbXTF34kercYHVaK4R3em,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A9cpfJoEP4egxbrKiNxr2b6EZM1rnWp44R3FtewuAdA7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
A9otabd25FDu3duTRYrXEbCX7uRqU53yJGtpNweAe3Hi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A9r9VpgL7vucz98sJhJve1Ls6g31SADKpwx1j4Ud7WJA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A9uTx3MDxHu2HnvmvaJ1h7YdzrwtTjizmSVnNH4rNf8P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A9zD7vKU8rnohptjgrYiNzisexNLqSzzuStH3B1GC6My,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AAHPMQfrjq8vUsxgNxHUJhwKFQnYbNL48LT2GRJBD5dg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AANaDSP44QmHdnsZJq4537F2PZegrur9pQsf4xc1bZE6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AAVsiRGhoYdY3GoMKwn3Qp9fyYt777TweAHLLzSpAgm,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AAsAJwhyVcg5X4aHJWa7rGRQbYiCcZLdFL58vH1s46Ka,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AAtAzU7atYeNWVofwFKvdbSRq2ehJr1vfvr22oBSrKjJ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AAwiRi2uXaBTsn7gTWrSav1pqa5iK58zTTmS9Ay2hkHS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ABBHnZHKoe3Vq7kYhpU3JEX8gB3xRKCZnxAXe37MtRqG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ABJ2c97iZ16PCsx9EBcJ1B8yaAaUaoVSZY1fjWeXnHFB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABVHfeMcjGZ5tAAHWnvTZW3bzXvm8vti2ZpCepUryUKT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ABg1PUnX66zqzbf9vFMKzHvmyVEnb4oWyh18yDJQWTLA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ABuw1dSHbRbf9sC31bay8gDF95FivpkEndPnkqhWBUYg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ABxbbdcbD5qFhh4ou4gpBfQvzGsv4fsGTSFvSdPyTHDe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AC4Fpxyxxn5bzeJCJn7Y8riuR8qv5ZDKR32SwoRe2nd,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACCXC9w1Q1e9VhgrvtZWzeSS78UakKFgEDmAQ7jhqH43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACRM47ZAeXpQwHn5FndCfaWegfxaNzdzZBA71okv48HJ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ACsnoRczJKoYeyewpDRYSmRruSb9esENx5k5L7JRxmR9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACtodgYy441YehazwUEVZhcTFeEM1W5TasCNSh55bmkf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ADVSDbZbznYu1C8HThZpQbE2syXL4HHm5KC4L5AWL5vb,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ADzCqb13RU8HEif4K2bk4RAtN56DxchZVsqA9EehQ4xL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AEAGgotwQkiNwduvvX7uQgy28vNapDmxgQ8tP4hgWdwe,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AERCUL1k1MEptpBn2ia7xk1v8J8korWTU3VEJ7UATUGC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AEjTJMFAYp8anEKRHBKCj1J1LVWtYvuSJv4e4tdp8NEA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AEkSUL4oV6cz3HXexU5Yxz6wR8Cab2G4Y8moN14L3AS2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AEna42AkgYrJP2qVig6tkZg3YVNatJzrWxJQd4nBKSJF,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
AF77MQ8Gu4RrMsshykmStg5y4gRByRGZhJq73eYbesC8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AFgQ1dqqBH3sPdPfpjXkK1gfTZybL9DoHdpgsCgLwPh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AFgdL7ymAhosHBCuCBLHw7Xmzc8AohZBrRTfrLiS5bFJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AFkS8Qo22gr7vJkrcpoZPMMrQYCf83s8KZ1L3fMQtXya,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AFvRBAwojYBhdbHQ3NZ52M3Q9viJniKc1Nzgvrs8bSzR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFxaKeEJKuLc6tSnJ5Q2bUgoXYpH9QkjpM3jXV1bsqeZ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AGZzJ1gD5LVNKPS7dyqt4g3JeaV1ciisDw4AiLFSj7nb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AGb6A4HvSEYZarhhGchTcCyz4EQj6ZSC7Hn1WS9NzfeC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AGboP9w111MkAd5LDZbHuYvGAfBZRiKrE9JQwpf9VN1G,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGp1R6yfPb8bURH6Bh1bTC4LxUhyRHabmFmvq6yWUyT6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
